indicator_id,region_id,date,value
ZATT,39540,1996-02-29,60353.0
ZSFH,57225,1996-12-31,110388.0
ZABT,20529,1996-03-31,47983.0
Z4BR,1283,1996-04-30,84722.0
Z3BR,214254,1996-06-30,330432.0
Z5BR,343603,1996-04-30,106144.0
ZALL,63697,1996-08-31,42108.0
Z5BR,60675,1996-08-31,292488.0
Z2BR,71861,1996-03-31,57746.0
ZCON,398407,1996-05-31,121547.0
ZSFH,125044,1996-06-30,73871.0
ZALL,395743,1996-03-31,141220.0
ZSFH,416920,1996-12-31,78228.0
ZATT,16543,1996-04-30,205867.0
ZALL,71489,1996-04-30,75755.0
ZALL,96012,1996-02-29,153242.0
Z4BR,94979,1996-12-31,95876.0
ZALL,126306,1996-05-31,93490.0
Z2BR,15069,1996-04-30,63413.0
Z5BR,399602,1996-02-29,313225.0
Z4BR,271306,1996-07-31,145991.0
Z5BR,7729,1996-02-29,166695.0
Z4BR,397566,1996-08-31,223610.0
Z3BR,273307,1996-10-31,106218.0
ZCON,271082,1996-01-31,146652.0
ZABT,119157,1996-11-30,136047.0
Z2BR,11886,1996-01-31,76368.0
Z3BR,99548,1996-01-31,222811.0
Z1BR,71743,1996-09-30,75695.0
Z4BR,61164,1996-03-31,152010.0
Z5BR,66789,1996-12-31,265941.0
ZSFH,33511,1996-02-29,175271.0
ZSFH,403325,1996-02-29,132057.0
Z3BR,273437,1996-04-30,166514.0
ZCON,96373,1996-03-31,148673.0
ZABT,46297,1996-04-30,202929.0
Z4BR,62042,1996-06-30,391458.0
ZALL,93126,1996-05-31,63357.0
Z4BR,62666,1996-02-29,74075.0
Z3BR,415939,1996-07-31,91510.0
ZATT,1033,1996-01-31,275232.0
ZATT,16613,1996-03-31,127155.0
Z4BR,90668,1996-08-31,191915.0
Z4BR,737842,1996-07-31,167934.0
ZABT,2538,1996-04-30,72703.0
Z2BR,53997,1996-06-30,176858.0
ZALL,70863,1996-11-30,124070.0
Z5BR,764044,1996-05-31,98160.0
Z3BR,55689,1996-08-31,156507.0
Z4BR,90224,1996-11-30,61503.0
ZALL,762906,1996-02-29,515212.0
Z4BR,57163,1996-02-29,122381.0
ZCON,271985,1996-09-30,67691.0
Z3BR,272934,1996-12-31,107766.0
ZALL,269197,1996-03-31,66018.0
ZSFH,66545,1996-10-31,172257.0
ZATT,394647,1996-07-31,138061.0
ZSFH,271935,1996-11-30,115783.0
Z2BR,15152,1996-02-29,34695.0
ZSFH,15265,1996-05-31,96885.0
Z5BR,116539,1996-11-30,1095451.0
ZSFH,77661,1996-08-31,69881.0
ZSFH,10206,1996-12-31,125622.0
ZCON,11041,1996-09-30,119024.0
ZATT,32700,1996-08-31,118049.0
Z2BR,41567,1996-07-31,274358.0
Z5BR,416138,1996-12-31,481346.0
Z2BR,61874,1996-12-31,129700.0
ZSFH,20742,1996-05-31,234300.0
ZATT,243145,1996-04-30,130147.0
Z5BR,61096,1996-03-31,170977.0
ZSFH,100081,1996-07-31,82643.0
ZSFH,70842,1996-04-30,162709.0
ZATT,44107,1996-04-30,321847.0
Z3BR,8747,1996-01-31,182060.0
Z2BR,33178,1996-04-30,205278.0
Z3BR,5339,1996-01-31,105146.0
ZATT,12743,1996-10-31,181685.0
Z4BR,69208,1996-03-31,81942.0
Z3BR,271098,1996-03-31,162780.0
Z2BR,64554,1996-03-31,25172.0
Z2BR,66825,1996-11-30,55411.0
Z3BR,89663,1996-08-31,76930.0
Z3BR,762647,1996-07-31,416681.0
Z5BR,58756,1996-10-31,581499.0
Z3BR,17799,1996-05-31,64554.0
Z3BR,213903,1996-10-31,159193.0
Z4BR,76534,1996-08-31,143416.0
Z4BR,51617,1996-05-31,296386.0
ZSFH,8611,1996-09-30,272594.0
Z2BR,45903,1996-01-31,158870.0
ZSFH,59822,1996-02-29,79609.0
Z5BR,762603,1996-01-31,225587.0
ZCON,59214,1996-05-31,139481.0
ZSFH,70030,1996-02-29,117995.0
Z4BR,61214,1996-03-31,194352.0
ZSFH,64437,1996-01-31,167191.0
Z4BR,43019,1996-12-31,40304.0
Z4BR,36542,1996-11-30,91520.0
ZALL,164142,1996-04-30,195243.0
ZALL,416352,1996-06-30,238666.0
ZALL,92327,1996-10-31,179799.0
ZALL,88959,1996-11-30,24203.0
Z4BR,59047,1996-11-30,103268.0
Z1BR,46821,1996-09-30,46450.0
ZCON,80281,1996-04-30,86107.0
ZSFH,93823,1996-08-31,69215.0
ZSFH,71876,1996-06-30,125581.0
Z2BR,59246,1996-10-31,98544.0
Z2BR,96662,1996-06-30,101781.0
ZABT,40062,1996-04-30,56253.0
ZATT,2807,1996-09-30,175822.0
Z1BR,43141,1996-04-30,157419.0
ZSFH,62312,1996-02-29,271743.0
ZATT,32542,1996-02-29,187428.0
Z5BR,77172,1996-08-31,156873.0
Z2BR,23863,1996-05-31,105138.0
ZATT,16908,1996-08-31,195316.0
ZALL,24203,1996-06-30,45434.0
Z4BR,94568,1996-11-30,168488.0
ZALL,60688,1996-09-30,237276.0
Z4BR,403282,1996-04-30,177352.0
ZALL,62835,1996-09-30,30269.0
ZABT,3157,1996-10-31,23377.0
Z3BR,58801,1996-12-31,212175.0
Z5BR,4930,1996-11-30,346941.0
ZSFH,53476,1996-11-30,169566.0
ZALL,74169,1996-05-31,125736.0
ZALL,403204,1996-12-31,172571.0
Z3BR,270796,1996-04-30,277050.0
Z4BR,20187,1996-10-31,96213.0
ZALL,20858,1996-08-31,139058.0
ZSFH,35853,1996-10-31,81387.0
Z5BR,24353,1996-10-31,411579.0
Z4BR,761215,1996-09-30,173322.0
ZSFH,51606,1996-09-30,61828.0
ZATT,1677,1996-04-30,327050.0
ZSFH,61093,1996-06-30,163922.0
Z2BR,66022,1996-01-31,79311.0
Z2BR,21683,1996-05-31,134600.0
ZALL,62622,1996-11-30,116017.0
ZABT,46582,1996-10-31,58456.0
ZALL,40816,1996-05-31,152744.0
ZALL,63003,1996-10-31,79693.0
Z3BR,201662,1996-11-30,104018.0
Z4BR,63832,1996-10-31,85864.0
ZALL,67148,1996-10-31,262400.0
Z4BR,268103,1996-06-30,249673.0
ZALL,89379,1996-09-30,34243.0
Z4BR,2468,1996-08-31,116495.0
Z4BR,343307,1996-07-31,141024.0
Z2BR,95751,1996-10-31,165825.0
ZSFH,416500,1996-09-30,64240.0
Z4BR,121801,1996-01-31,237186.0
ZSFH,17004,1996-09-30,111403.0
Z3BR,49914,1996-01-31,68366.0
Z2BR,69839,1996-01-31,60062.0
ZABT,22112,1996-09-30,35171.0
Z4BR,84455,1996-06-30,188495.0
ZALL,2964,1996-06-30,116698.0
ZSFH,48964,1996-09-30,33161.0
ZALL,268590,1996-06-30,90102.0
ZABT,28,1996-12-31,55924.0
ZSFH,343224,1996-02-29,221918.0
ZABT,22624,1996-06-30,62174.0
ZCON,762229,1996-08-31,58886.0
ZSFH,58901,1996-07-31,151410.0
Z3BR,91902,1996-12-31,81811.0
ZALL,1662,1996-01-31,52290.0
ZSFH,91832,1996-10-31,99554.0
ZALL,37354,1996-08-31,154519.0
ZCON,92617,1996-10-31,208736.0
Z3BR,25173,1996-01-31,27038.0
Z3BR,762423,1996-06-30,122124.0
Z3BR,63953,1996-09-30,217711.0
ZSFH,251955,1996-05-31,293584.0
Z3BR,67975,1996-09-30,81298.0
Z2BR,1972,1996-12-31,46824.0
Z4BR,71212,1996-06-30,147909.0
Z4BR,396132,1996-03-31,99069.0
Z4BR,276092,1996-04-30,69907.0
Z3BR,65975,1996-11-30,108026.0
ZABT,3905,1996-09-30,36535.0
Z1BR,8021,1996-05-31,112468.0
Z3BR,89505,1996-10-31,48495.0
ZALL,71004,1996-12-31,138503.0
Z3BR,96327,1996-11-30,268741.0
Z4BR,274138,1996-08-31,171438.0
ZALL,73922,1996-01-31,72972.0
ZATT,53374,1996-05-31,280406.0
ZSFH,47812,1996-05-31,130576.0
ZALL,397048,1996-11-30,149793.0
Z1BR,394458,1996-05-31,67487.0
Z1BR,54212,1996-09-30,94419.0
ZSFH,34343,1996-11-30,74013.0
Z4BR,737969,1996-08-31,112576.0
ZALL,2961,1996-01-31,77919.0
ZATT,39960,1996-06-30,209479.0
Z4BR,82266,1996-09-30,178816.0
Z1BR,6791,1996-08-31,78043.0
Z5BR,74304,1996-12-31,159681.0
Z3BR,26967,1996-11-30,184509.0
ZSFH,38045,1996-02-29,49101.0
ZALL,763996,1996-09-30,152584.0
Z3BR,399655,1996-11-30,130998.0
Z4BR,125655,1996-01-31,106541.0
Z5BR,62594,1996-06-30,91402.0
ZALL,763699,1996-10-31,106116.0
ZALL,23477,1996-03-31,175767.0
ZSFH,276122,1996-04-30,322295.0
Z5BR,40613,1996-06-30,343555.0
Z4BR,268396,1996-07-31,389768.0
Z3BR,73036,1996-04-30,129224.0
Z5BR,96027,1996-08-31,431252.0
ZALL,112680,1996-06-30,274449.0
Z3BR,73004,1996-02-29,209288.0
ZALL,76677,1996-04-30,93273.0
Z4BR,48906,1996-06-30,110504.0
ZALL,62939,1996-12-31,59732.0
Z1BR,84821,1996-08-31,96751.0
Z3BR,47634,1996-03-31,117414.0
Z4BR,416029,1996-04-30,90016.0
ZABT,49330,1996-03-31,20925.0
ZSFH,95158,1996-07-31,163407.0
Z2BR,96364,1996-01-31,108442.0
ZALL,80600,1996-05-31,93658.0
ZABT,50318,1996-04-30,21970.0
ZSFH,761915,1996-08-31,210091.0
Z3BR,132645,1996-07-31,52453.0
ZCON,96731,1996-09-30,216149.0
ZSFH,2937,1996-10-31,48067.0
Z5BR,97155,1996-03-31,134044.0
ZALL,276444,1996-05-31,87626.0
ZATT,394600,1996-01-31,136581.0
ZSFH,71409,1996-03-31,23158.0
ZALL,330,1996-06-30,144596.0
ZALL,3649,1996-06-30,62431.0
ZALL,58351,1996-01-31,108860.0
Z2BR,113079,1996-09-30,97952.0
Z4BR,49397,1996-02-29,164789.0
Z5BR,89504,1996-03-31,147799.0
Z2BR,273987,1996-05-31,84908.0
Z4BR,274023,1996-08-31,70914.0
ZALL,61797,1996-04-30,89397.0
Z5BR,13084,1996-06-30,242777.0
Z2BR,53900,1996-02-29,72672.0
ZATT,37977,1996-11-30,100414.0
Z3BR,35672,1996-07-31,51341.0
ZSFH,64593,1996-11-30,88124.0
Z3BR,122052,1996-11-30,116094.0
Z5BR,75714,1996-07-31,176002.0
ZSFH,242978,1996-09-30,124218.0
ZALL,81613,1996-07-31,150665.0
Z2BR,77536,1996-09-30,74814.0
ZALL,13987,1996-12-31,55455.0
Z5BR,77499,1996-10-31,334169.0
ZSFH,62313,1996-05-31,105343.0
Z3BR,90478,1996-06-30,29663.0
ZSFH,763748,1996-07-31,95701.0
Z1BR,91221,1996-09-30,103440.0
Z4BR,122083,1996-12-31,110716.0
Z3BR,7349,1996-04-30,97853.0
Z4BR,271548,1996-04-30,99285.0
ZABT,41629,1996-10-31,134742.0
ZALL,416564,1996-07-31,71454.0
Z3BR,343492,1996-02-29,142659.0
Z3BR,55840,1996-11-30,93473.0
Z2BR,63128,1996-08-31,119854.0
Z1BR,74185,1996-10-31,107209.0
ZALL,31987,1996-05-31,125290.0
ZSFH,274906,1996-12-31,266432.0
Z4BR,59743,1996-09-30,87751.0
ZCON,97539,1996-03-31,254091.0
Z3BR,62447,1996-02-29,79013.0
ZATT,26331,1996-02-29,210730.0
ZALL,397960,1996-05-31,92547.0
Z3BR,30205,1996-08-31,133213.0
ZALL,93831,1996-10-31,177764.0
Z2BR,761061,1996-08-31,168034.0
Z5BR,269109,1996-04-30,108878.0
ZABT,25593,1996-09-30,121814.0
ZALL,36876,1996-07-31,379676.0
Z4BR,71862,1996-05-31,84880.0
Z2BR,416501,1996-05-31,82884.0
Z2BR,272081,1996-03-31,126777.0
Z2BR,45902,1996-11-30,153483.0
Z4BR,737859,1996-08-31,126779.0
Z3BR,71215,1996-12-31,95671.0
Z5BR,63242,1996-06-30,64242.0
ZSFH,753717,1996-12-31,90768.0
Z2BR,12575,1996-12-31,134594.0
Z5BR,5241,1996-01-31,221051.0
ZSFH,66131,1996-05-31,381710.0
Z5BR,33910,1996-05-31,362950.0
ZALL,416540,1996-01-31,71238.0
ZSFH,763145,1996-10-31,185834.0
Z2BR,65006,1996-03-31,85014.0
Z5BR,91735,1996-02-29,116515.0
ZSFH,73477,1996-01-31,110886.0
ZATT,13577,1996-08-31,188111.0
Z5BR,403526,1996-05-31,452475.0
Z3BR,70100,1996-05-31,87882.0
ZALL,71286,1996-10-31,68219.0
Z3BR,47210,1996-11-30,287230.0
ZALL,93695,1996-11-30,42686.0
ZATT,56507,1996-11-30,210013.0
Z3BR,39716,1996-11-30,101083.0
ZALL,116639,1996-07-31,335237.0
Z5BR,184439,1996-09-30,286174.0
Z4BR,74217,1996-12-31,182714.0
Z4BR,123575,1996-08-31,499037.0
Z2BR,67419,1996-04-30,63957.0
Z2BR,97968,1996-10-31,218522.0
ZSFH,399015,1996-11-30,128522.0
ZALL,33337,1996-04-30,129294.0
Z3BR,272778,1996-07-31,82482.0
Z4BR,71194,1996-10-31,124857.0
Z3BR,74236,1996-07-31,211415.0
Z3BR,69993,1996-11-30,156987.0
ZSFH,7233,1996-12-31,126532.0
Z3BR,67820,1996-11-30,101302.0
ZCON,4962,1996-08-31,115940.0
ZATT,6,1996-11-30,135703.0
ZALL,46736,1996-07-31,241940.0
Z3BR,40057,1996-02-29,68953.0
Z2BR,271944,1996-04-30,138823.0
Z2BR,60745,1996-12-31,180610.0
Z3BR,34332,1996-11-30,217472.0
ZSFH,183019,1996-01-31,185217.0
Z5BR,763819,1996-08-31,167858.0
ZSFH,762676,1996-09-30,96876.0
Z2BR,44983,1996-12-31,73730.0
ZSFH,241629,1996-02-29,94871.0
Z4BR,761385,1996-08-31,78272.0
Z4BR,2888,1996-09-30,124977.0
ZSFH,85854,1996-02-29,333466.0
Z5BR,87890,1996-04-30,173311.0
ZALL,82199,1996-12-31,191401.0
ZALL,63844,1996-04-30,67972.0
Z3BR,199023,1996-06-30,176592.0
ZALL,48650,1996-01-31,78475.0
ZSFH,89316,1996-05-31,46985.0
ZSFH,60636,1996-04-30,122960.0
ZALL,81218,1996-01-31,116053.0
Z1BR,36634,1996-07-31,97852.0
Z3BR,274551,1996-09-30,111887.0
Z3BR,343894,1996-07-31,79203.0
ZABT,38669,1996-04-30,29744.0
ZALL,17113,1996-10-31,83775.0
Z3BR,761653,1996-04-30,129217.0
Z4BR,128747,1996-07-31,77832.0
Z1BR,37133,1996-08-31,98039.0
ZALL,275891,1996-06-30,87952.0
ZSFH,79499,1996-10-31,82696.0
ZALL,24913,1996-10-31,148492.0
ZABT,53027,1996-07-31,147416.0
Z5BR,44487,1996-06-30,241449.0
Z5BR,27227,1996-09-30,102499.0
ZSFH,55601,1996-09-30,55315.0
Z3BR,69635,1996-03-31,43984.0
Z3BR,77480,1996-08-31,108452.0
ZSFH,75968,1996-08-31,21670.0
Z2BR,74166,1996-10-31,76458.0
Z3BR,70755,1996-09-30,105596.0
Z5BR,2322,1996-01-31,237340.0
Z2BR,44490,1996-04-30,118483.0
ZSFH,68882,1996-02-29,73027.0
Z4BR,13068,1996-06-30,101448.0
ZSFH,268768,1996-07-31,86409.0
Z4BR,407581,1996-06-30,97515.0
ZSFH,395159,1996-08-31,57178.0
ZCON,8185,1996-05-31,161626.0
ZSFH,11671,1996-01-31,76674.0
Z4BR,79613,1996-05-31,104690.0
Z2BR,394770,1996-03-31,61663.0
ZATT,53879,1996-10-31,298224.0
Z2BR,88474,1996-11-30,98082.0
Z3BR,14208,1996-07-31,96581.0
Z5BR,70946,1996-04-30,98951.0
Z2BR,33330,1996-01-31,163366.0
ZSFH,18327,1996-03-31,66493.0
Z5BR,122265,1996-01-31,212498.0
ZALL,44425,1996-06-30,35156.0
Z2BR,403367,1996-01-31,124820.0
ZALL,66769,1996-11-30,138320.0
ZALL,764056,1996-12-31,214513.0
Z5BR,68149,1996-12-31,160282.0
ZALL,19808,1996-12-31,704260.0
ZSFH,93196,1996-04-30,144478.0
Z3BR,66617,1996-03-31,170398.0
ZALL,96791,1996-12-31,92774.0
Z2BR,399221,1996-01-31,52563.0
Z4BR,60705,1996-04-30,231372.0
Z2BR,269506,1996-09-30,57975.0
ZALL,95144,1996-11-30,172184.0
Z4BR,77621,1996-07-31,71682.0
ZSFH,61804,1996-03-31,289282.0
ZABT,36026,1996-04-30,102648.0
ZATT,160909,1996-08-31,257658.0
Z3BR,58335,1996-12-31,76462.0
Z1BR,193460,1996-09-30,204200.0
ZALL,93502,1996-11-30,140739.0
Z3BR,50374,1996-11-30,120938.0
ZSFH,92306,1996-06-30,56734.0
ZATT,21816,1996-06-30,63087.0
Z3BR,23848,1996-09-30,84862.0
ZSFH,60262,1996-06-30,178980.0
Z3BR,275552,1996-07-31,185134.0
ZSFH,271805,1996-04-30,104937.0
Z5BR,763106,1996-03-31,225645.0
Z3BR,41334,1996-02-29,64397.0
ZALL,273565,1996-10-31,159391.0
ZALL,27272,1996-07-31,84066.0
Z5BR,58755,1996-12-31,662229.0
ZATT,24739,1996-01-31,129175.0
ZCON,74523,1996-06-30,126553.0
Z5BR,394952,1996-11-30,300906.0
ZSFH,92356,1996-09-30,215548.0
ZCON,3491,1996-08-31,293071.0
ZSFH,54019,1996-06-30,51009.0
Z1BR,58772,1996-09-30,120514.0
ZALL,95134,1996-10-31,57382.0
ZSFH,77493,1996-08-31,140901.0
Z3BR,275490,1996-03-31,60487.0
Z5BR,25131,1996-02-29,272064.0
Z5BR,18411,1996-05-31,201085.0
ZSFH,13200,1996-05-31,48535.0
Z3BR,89947,1996-10-31,68898.0
Z4BR,5568,1996-11-30,70159.0
ZCON,19005,1996-03-31,220082.0
Z2BR,29035,1996-07-31,118277.0
ZATT,20369,1996-02-29,235428.0
ZSFH,75644,1996-05-31,56018.0
ZALL,761899,1996-09-30,148123.0
ZSFH,61934,1996-12-31,113154.0
ZALL,54011,1996-04-30,42806.0
Z3BR,16730,1996-05-31,54323.0
ZALL,78940,1996-05-31,134762.0
Z5BR,44278,1996-07-31,322812.0
ZALL,69669,1996-01-31,62021.0
ZSFH,13294,1996-09-30,86254.0
Z3BR,72143,1996-01-31,34538.0
Z2BR,274871,1996-05-31,89720.0
ZSFH,125990,1996-05-31,104150.0
ZSFH,268001,1996-06-30,223496.0
ZALL,272751,1996-08-31,102911.0
Z3BR,76534,1996-02-29,114078.0
Z3BR,27318,1996-02-29,95897.0
ZSFH,90507,1996-02-29,21837.0
Z3BR,398519,1996-12-31,40243.0
ZCON,41131,1996-09-30,114524.0
Z3BR,343608,1996-10-31,470449.0
ZALL,760943,1996-03-31,52114.0
Z2BR,93555,1996-10-31,97844.0
ZSFH,343891,1996-02-29,70184.0
Z3BR,25599,1996-07-31,163239.0
Z2BR,763392,1996-10-31,160508.0
ZALL,89233,1996-04-30,54410.0
ZALL,70479,1996-01-31,210250.0
Z5BR,2303,1996-11-30,95395.0
Z2BR,91186,1996-09-30,64897.0
ZCON,66812,1996-05-31,84127.0
ZALL,250382,1996-02-29,174979.0
Z3BR,49144,1996-09-30,100509.0
Z2BR,59077,1996-11-30,77348.0
Z3BR,763571,1996-09-30,162999.0
ZALL,60815,1996-01-31,139305.0
ZSFH,17081,1996-07-31,78726.0
ZSFH,605,1996-06-30,70526.0
ZALL,763445,1996-01-31,146674.0
Z3BR,54131,1996-07-31,162614.0
Z2BR,39931,1996-08-31,125707.0
Z4BR,89463,1996-03-31,88989.0
Z2BR,123085,1996-01-31,188756.0
ZALL,268659,1996-02-29,104986.0
Z4BR,95861,1996-08-31,216097.0
Z2BR,90988,1996-07-31,35177.0
Z2BR,61908,1996-02-29,254481.0
ZABT,39048,1996-08-31,79244.0
Z4BR,72611,1996-09-30,187209.0
ZSFH,84386,1996-04-30,88290.0
Z5BR,4170,1996-08-31,278511.0
ZCON,96964,1996-05-31,184521.0
Z3BR,53784,1996-11-30,210724.0
Z5BR,111552,1996-06-30,331134.0
Z3BR,416288,1996-01-31,84655.0
Z4BR,113886,1996-10-31,157748.0
Z5BR,17571,1996-11-30,260994.0
Z4BR,35715,1996-09-30,158065.0
Z5BR,397222,1996-11-30,164393.0
Z1BR,45251,1996-11-30,162813.0
Z5BR,17231,1996-08-31,246244.0
ZALL,94559,1996-04-30,123670.0
ZALL,40381,1996-08-31,161827.0
Z1BR,272043,1996-10-31,49498.0
Z3BR,416551,1996-02-29,96374.0
ZALL,74874,1996-12-31,55729.0
ZALL,26964,1996-01-31,205816.0
ZALL,66756,1996-07-31,232322.0
ZALL,71418,1996-12-31,89292.0
Z3BR,70446,1996-12-31,313185.0
Z2BR,94947,1996-03-31,98327.0
Z4BR,761007,1996-01-31,172561.0
Z3BR,21721,1996-03-31,54110.0
ZCON,61779,1996-06-30,112917.0
Z3BR,416057,1996-06-30,123856.0
ZATT,21558,1996-02-29,68154.0
ZSFH,762299,1996-01-31,146927.0
ZSFH,50063,1996-02-29,36612.0
ZABT,11674,1996-11-30,80552.0
ZALL,53933,1996-08-31,202772.0
Z5BR,61890,1996-01-31,644287.0
ZSFH,41188,1996-04-30,51623.0
ZABT,47136,1996-01-31,42790.0
Z3BR,79266,1996-06-30,55586.0
Z1BR,72210,1996-10-31,21165.0
ZALL,72320,1996-02-29,152445.0
Z2BR,15527,1996-11-30,26199.0
Z2BR,273461,1996-02-29,85413.0
ZSFH,7437,1996-09-30,105745.0
Z4BR,68795,1996-10-31,69408.0
ZALL,84548,1996-02-29,260586.0
Z5BR,6801,1996-01-31,147377.0
ZSFH,64840,1996-02-29,141639.0
Z4BR,56281,1996-12-31,232585.0
Z3BR,93636,1996-03-31,97778.0
Z3BR,394677,1996-09-30,55463.0
ZSFH,66682,1996-04-30,176394.0
ZALL,270154,1996-10-31,73777.0
Z3BR,275279,1996-02-29,113158.0
ZSFH,271176,1996-09-30,105977.0
ZABT,53472,1996-10-31,56199.0
Z1BR,6306,1996-04-30,65093.0
ZALL,44267,1996-12-31,203926.0
ZATT,2769,1996-10-31,81639.0
Z3BR,2211,1996-02-29,67628.0
ZALL,71231,1996-09-30,90101.0
Z3BR,62645,1996-08-31,84467.0
ZALL,269611,1996-08-31,106684.0
Z3BR,76457,1996-08-31,99364.0
Z4BR,72188,1996-01-31,140783.0
Z3BR,50992,1996-01-31,123520.0
Z3BR,73115,1996-11-30,120579.0
Z5BR,51286,1996-09-30,152970.0
ZCON,96941,1996-01-31,210540.0
Z1BR,394448,1996-10-31,39525.0
Z2BR,761716,1996-05-31,133891.0
ZABT,42657,1996-09-30,90777.0
ZALL,16265,1996-03-31,21827.0
ZCON,44544,1996-03-31,91566.0
ZATT,12364,1996-11-30,195068.0
ZSFH,76824,1996-01-31,48842.0
Z3BR,269096,1996-02-29,60963.0
Z4BR,275639,1996-12-31,82121.0
ZATT,17172,1996-09-30,165479.0
Z4BR,97731,1996-03-31,181848.0
Z5BR,6460,1996-05-31,325089.0
ZATT,4782,1996-04-30,106827.0
Z5BR,343497,1996-02-29,101032.0
Z3BR,763010,1996-02-29,112237.0
ZSFH,5033,1996-08-31,86756.0
Z2BR,40514,1996-09-30,121983.0
Z1BR,62108,1996-02-29,203441.0
Z5BR,43755,1996-07-31,153941.0
Z4BR,250673,1996-01-31,290058.0
Z3BR,273331,1996-07-31,157958.0
ZABT,30526,1996-05-31,146400.0
ZSFH,89952,1996-12-31,65536.0
ZALL,97703,1996-06-30,310895.0
Z4BR,24273,1996-10-31,84243.0
ZALL,76703,1996-04-30,89759.0
Z3BR,38237,1996-10-31,179234.0
ZCON,58485,1996-05-31,197853.0
ZALL,79686,1996-08-31,78379.0
Z1BR,99533,1996-06-30,118252.0
ZCON,26595,1996-10-31,92319.0
Z5BR,27194,1996-12-31,380296.0
ZSFH,71537,1996-12-31,35749.0
ZSFH,89729,1996-03-31,71587.0
Z3BR,59287,1996-08-31,156366.0
ZCON,12864,1996-11-30,102861.0
Z2BR,65371,1996-04-30,95716.0
Z3BR,394635,1996-08-31,94537.0
Z4BR,70265,1996-07-31,95303.0
Z5BR,251460,1996-01-31,174056.0
ZSFH,273363,1996-07-31,98476.0
Z2BR,761782,1996-12-31,52471.0
Z5BR,71736,1996-05-31,155774.0
ZATT,10045,1996-02-29,338661.0
Z3BR,763470,1996-12-31,47782.0
Z1BR,753808,1996-06-30,85808.0
ZSFH,2815,1996-01-31,139215.0
Z3BR,61981,1996-05-31,194752.0
ZALL,71679,1996-07-31,60176.0
Z2BR,19457,1996-07-31,41410.0
Z3BR,63788,1996-09-30,104646.0
Z2BR,762800,1996-03-31,47533.0
ZATT,1401,1996-11-30,135444.0
Z3BR,75917,1996-05-31,68053.0
ZCON,117769,1996-05-31,42895.0
Z5BR,27892,1996-09-30,215279.0
ZCON,397588,1996-09-30,142579.0
ZABT,34725,1996-12-31,143903.0
Z4BR,97430,1996-02-29,80348.0
ZALL,226852,1996-06-30,193839.0
Z3BR,761452,1996-10-31,145811.0
ZSFH,59715,1996-05-31,89355.0
Z1BR,66495,1996-08-31,114621.0
ZALL,64582,1996-12-31,66379.0
Z1BR,93204,1996-10-31,65908.0
Z3BR,11949,1996-11-30,81007.0
Z3BR,58327,1996-02-29,171065.0
Z4BR,760974,1996-04-30,169976.0
Z1BR,268295,1996-10-31,250386.0
Z4BR,63833,1996-12-31,83890.0
ZALL,5472,1996-10-31,60881.0
ZATT,17263,1996-11-30,233242.0
Z3BR,71201,1996-06-30,71754.0
Z5BR,90265,1996-08-31,240973.0
ZCON,34819,1996-02-29,283580.0
ZALL,99183,1996-07-31,142375.0
ZSFH,271105,1996-04-30,82984.0
ZSFH,66792,1996-03-31,203543.0
Z4BR,398421,1996-12-31,52324.0
ZSFH,31785,1996-02-29,112011.0
Z5BR,71969,1996-10-31,111278.0
ZCON,763085,1996-02-29,157178.0
ZCON,274060,1996-03-31,232091.0
Z4BR,93284,1996-01-31,133231.0
Z5BR,194430,1996-06-30,260342.0
ZALL,97072,1996-07-31,148087.0
ZSFH,91870,1996-01-31,93575.0
Z2BR,763156,1996-04-30,176296.0
ZSFH,23742,1996-10-31,121574.0
ZSFH,66004,1996-04-30,70548.0
ZATT,397046,1996-02-29,350192.0
Z4BR,72531,1996-07-31,128312.0
Z4BR,48570,1996-06-30,267090.0
ZATT,26007,1996-01-31,96976.0
ZCON,67043,1996-12-31,188721.0
Z2BR,273589,1996-05-31,79580.0
ZSFH,276334,1996-10-31,121116.0
ZALL,342745,1996-04-30,107717.0
Z5BR,52557,1996-05-31,198796.0
Z4BR,2245,1996-10-31,82295.0
Z5BR,45878,1996-06-30,156706.0
ZSFH,48049,1996-03-31,35085.0
Z4BR,32288,1996-11-30,85616.0
ZATT,13336,1996-12-31,152516.0
Z3BR,99569,1996-08-31,263643.0
ZALL,31117,1996-05-31,94534.0
ZABT,34250,1996-10-31,81945.0
ZALL,85956,1996-04-30,79264.0
ZALL,18608,1996-08-31,58861.0
ZSFH,98558,1996-10-31,91468.0
ZSFH,738021,1996-11-30,271232.0
ZALL,416919,1996-10-31,77297.0
ZATT,7703,1996-12-31,188568.0
Z3BR,116625,1996-11-30,169899.0
Z3BR,58355,1996-02-29,70599.0
ZALL,68134,1996-03-31,39788.0
Z5BR,25487,1996-12-31,307622.0
ZSFH,2015,1996-02-29,64673.0
Z5BR,429,1996-04-30,194434.0
Z2BR,89981,1996-09-30,46156.0
Z2BR,98003,1996-07-31,183391.0
Z3BR,6055,1996-02-29,199931.0
ZSFH,416561,1996-03-31,121061.0
ZSFH,54200,1996-02-29,173424.0
Z4BR,35607,1996-08-31,239304.0
Z3BR,61076,1996-04-30,324136.0
Z1BR,10074,1996-04-30,120100.0
Z5BR,403525,1996-10-31,185695.0
Z3BR,50614,1996-11-30,98220.0
Z3BR,395208,1996-05-31,88679.0
Z4BR,97052,1996-02-29,224687.0
